Minion/Game,KDA,Death/Lose,Damage to Champion,GoldSpent/Assist,Minions/Assist,Wards Placed,DamageChampion/Kill,Kill/Game,WardsPlaced/Game,Kill/Win,Minions/Kill,WardsPlaced/Win,GoldSpent/Kill,Deaths,Wards/Assist,Assist/Win,Gold Earned,Wins,GoldEarned/Game,Win/Game,Minion/Win,Kills,Assist/Game,DamageChampion/Win,DamageChampion/Assist,Role,DamageChampion/Game,Assists,Games,Damage Taken,Gold Spent,DamageTaken/Lose,Minions Killed,Wards/Kill,DamageTaken/Death,Death/Game,GoldSpent/Game,GoldSpent/Win,Champion Name,Loses
" 185,299638989"," 2,387951647"," 10,957787482",62634197," 1733,372767352"," 29,011982817",30844," 3429,943431356"," 6,592418773"," 11,135018051"," 13,080945559"," 28,107989705"," 22,094555874"," 1679,362083128",15056," 1,743386842"," 12,673352436",33384615,1396," 12052,207581227"," 0,503971119"," 367,679083095",18261," 6,38700361"," 44866,903295129"," 3540,255313136",JUNGLE," 22611,623465704",17692,2770,53398587,30666831," 38863,600436681",513280," 1,689064126"," 3546,664917641"," 5,435379061"," 11071,058122744"," 21967,643982808",Jayce,1374
" 181,365930035"," 2,955096737"," 10,236098282",244478069," 1372,917000078"," 22,718253034",105130," 3281,276510932"," 6,666100027"," 9,405922877"," 12,926266482"," 27,207202008"," 18,23907009"," 1644,194652851",55408," 1,178204395"," 15,480395559",134542078,5764," 12037,405207122"," 0,515701888"," 351,687543373",74507," 7,983269214"," 42414,654580153"," 2739,894753948",ADC," 21873,317437595",89229,11177,172671997,122504011," 31899,500646592",2027127," 1,411008362"," 3116,373032775"," 4,957323074"," 10960,366019504"," 21253,298230396",Jhin,5413
" 200,078223081"," 2,367876541"," 11,046666667",42389148," 1690,14009387"," 29,46678993",18603," 3162,661195255"," 6,471752776"," 8,982617093"," 13,127326151"," 30,915615907"," 18,220372184"," 1773,241065433",11599," 1,322927037"," 13,772771792",26165437,1021," 12634,204249155"," 0,492998551"," 405,839373164",13403," 6,789956543"," 41517,285014691"," 3014,446593657",ADC," 20467,961371318",14062,2071,36553025,23766750," 34812,404761905",414362," 1,387972842"," 3151,394516769"," 5,600676002"," 11475,977788508"," 23277,91380999",Jynx,1050
" 187,235212248"," 2,465712231"," 11,467016492",53296029," 1739,309253961"," 29,605743838",27294," 2727,255603316"," 6,799582463"," 9,496868476"," 12,68961039"," 27,536280831"," 17,723376623"," 1617,730273258",15297," 1,501650528"," 11,802597403",35010266,1540," 12181,720946416"," 0,535838553"," 349,424675325",19542," 6,324286708"," 34607,811038961"," 2932,21990537",ADC," 18544,199373695",18176,2874,55445894,31613685," 41563,63868066",538114," 1,396684065"," 3624,625351376"," 5,322546973"," 10999,89039666"," 20528,366883117",Kalista,1334
" 71,495515995"," 2,935985813"," 9,178524547",91964084," 771,918496038"," 6,307558778",169944," 5119,924507293"," 2,404229688"," 22,747155669"," 4,904969962"," 29,737390046"," 46,407427635"," 3639,259213896",34961," 2,006825455"," 23,124795194",72412285,3662," 9692,448802035"," 0,49016196"," 145,861004915",17962," 11,334894927"," 25113,075914801"," 1085,980468335",MIDDLE," 12309,474501405",84683,7471,118229007,65368374," 31039,38225256",534143," 9,461307204"," 3381,739852979"," 4,679560969"," 8749,61504484"," 17850,457127253",Karma,3809
" 187,481751825"," 2,161726469"," 13,68683274",15892176," 1370,798812805"," 21,780792877",5659," 4418,175145955"," 6,563868613"," 10,326642336"," 13,471910112"," 28,562691131"," 21,194756554"," 1797,625243258",3846," 1,199703201"," 17,666666667",6975652,267," 12729,291970803"," 0,487226277"," 384,794007491",3597," 8,607664234"," 59521,258426966"," 3369,127835489",MIDDLE," 29000,321167883",4717,548,12510750,6466058," 44522,241992883",102740," 1,573255491"," 3252,925117005"," 7,018248175"," 11799,375912409"," 24217,445692884",Karthus,281
" 168,818882466"," 2,657946628"," 9,777634961",31907299," 1750,739636752"," 28,082371795",15716," 2938,327562391"," 6,97430957"," 10,093770071"," 13,939666239"," 24,205820057"," 20,174582798"," 1509,063725942",7607," 1,679059829"," 12,015404365",17773737,779," 11415,373795761"," 0,50032113"," 337,421052632",10859," 6,011560694"," 40959,305519897"," 3408,899465812",MIDDLE," 20492,806037251",9360,1557,35508596,16386923," 45640,868894602",262851," 1,447278755"," 4667,884317076"," 4,885677585"," 10524,6775851"," 21035,844672657",Kassadin,778
" 166,877114871"," 2,706127687"," 8,982708934",56557136," 1345,522743177"," 21,857126195",36359," 3437,496869872"," 4,883644999"," 10,792223212"," 10,069155447"," 34,170607184"," 22,251529988"," 2103,539536863",15585," 1,41353705"," 15,741738066",37537625,1634," 11142,067379044"," 0,485010389"," 344,069155447",16453," 7,6349065"," 34612,690330477"," 2198,784542415",MIDDLE," 16787,514395963",25722,3369,70233580,34609536," 40480,449567723",562209," 2,20987054"," 4506,485723452"," 4,626001781"," 10272,940338379"," 21180,866585067",Katarina,1735
" 190,79916318"," 1,897515528"," 11,237063779",29055332," 1906,240425754"," 33,309715121",19279," 3571,205998033"," 4,863120143"," 11,523610281"," 9,662707838"," 39,233898722"," 22,896674584"," 2245,268190757",9338," 2,011791714"," 11,381235154",20014236,842," 11963,081888822"," 0,503287507"," 379,105700713",8136," 5,728033473"," 34507,520190024"," 3031,966190128",MIDDLE," 17367,203825463",9583,1673,38026638,18267502," 45760,093862816",319207," 2,369591937"," 4072,246519597"," 5,581589958"," 10919,008965929"," 21695,370546318",Kayle,831
" 173,725820017"," 2,331608346"," 10,735449735",47038555," 1568,602450949"," 26,231506762",28157," 3722,582700222"," 5,313708999"," 11,840622372"," 10,15755627"," 32,693890472"," 22,634244373"," 1955,042735043",12174," 1,787859547"," 12,659967846",26935318,1244," 11326,878889823"," 0,52312868"," 332,090032154",12636," 6,622792262"," 37812,343247588"," 2986,76455648",MIDDLE," 19780,721194281",15749,2378,44256076,24703920," 39026,522045855",413120," 2,228315923"," 3635,294562182"," 5,119428091"," 10388,528174937"," 19858,45659164",Kennen,1134
" 50,65148655"," 2,643529089"," 10,105214582",78198542," 1969,552708212"," 8,930069057",40985," 2310,148951256"," 7,987258141"," 9,6708353"," 16,344760985"," 6,341536189"," 19,789956543"," 1398,644254062",21898," 1,705008736"," 11,606953163",51446770,2071," 12139,398301085"," 0,488673903"," 103,650893288",33850," 5,672015101"," 37758,832448093"," 3253,121807139",JUNGLE," 18451,756016989",24038,4238,117012370,47344108," 53997,401938163",214661," 1,210782866"," 5343,518586172"," 5,167059934"," 11171,332704106"," 22860,506035732",Kha'Zix,2167
" 50,405230679"," 2,480159586"," 11,207250755",64156502," 1527,111893092"," 7,185664614",36594," 2898,942749989"," 6,503379371"," 10,753452836"," 12,660755149"," 7,7506213"," 20,934782609"," 1647,177624147",18548," 1,53298982"," 13,65617849",39670711,1748," 11657,570085219"," 0,513664414"," 98,128718535",22131," 7,014692918"," 36702,804347826"," 2687,633614009",JUNGLE," 18852,924478401",23871,3403,87545997,36453688," 52897,883383686",171529," 1,65351769"," 4719,969646323"," 5,450484866"," 10712,220981487"," 20854,512585812",Kindred,1655
" 162,876208897"," 2,509938562"," 10,683397683",9223602," 1461,459197414"," 22,678965796",5151," 2853,837252475"," 6,251450677"," 9,963249516"," 12,527131783"," 26,05414604"," 19,965116279"," 1678,959777228",2767," 1,387287907"," 14,391472868",5873989,258," 11361,680851064"," 0,499032882"," 326,38372093",3232," 7,181818182"," 35750,395348837"," 2484,137355238",TOP," 17840,622823985",3713,517,15995049,5426398," 61756,945945946",84207," 1,59375"," 5780,646548609"," 5,352030948"," 10495,934235977"," 21032,550387597",Kled,259
" 186,944942382"," 2,320598188"," 12,830532213",37357685," 1846,352502018"," 29,460048426",14929," 3292,296201639"," 7,264404609"," 9,557618438"," 13,380896226"," 25,734379131"," 17,60495283"," 1612,85326518",9161," 1,506154157"," 11,688679245",20049919,848," 12836,055697823"," 0,542893726"," 344,349056604",11347," 6,345710627"," 44053,873820755"," 3768,935129136",ADC," 23916,571702945",9912,1562,28342798,18301046," 39695,795518207",292008," 1,315678153"," 3093,854164393"," 5,864916773"," 11716,418693982"," 21581,422169811",Kog'Maw,714
" 165,598771357"," 2,791894258"," 8,97903407",103329466," 1888,33193435"," 29,433377691",55498," 2744,401636079"," 7,228066807"," 10,654252256"," 14,834909377"," 22,910520305"," 21,866824271"," 1469,850575018",23983," 1,893677278"," 11,547281324",60257578,2538," 11567,974275293"," 0,487233634"," 339,875492514",37651," 5,626223843"," 40712,949566588"," 3525,760603269",MIDDLE," 19836,718372048",29307,5209,90012712,55341344," 33700,004492699",862604," 1,474011314"," 3753,188174957"," 4,604146669"," 10624,178153196"," 21805,100078802",LeBlanc,2671
" 39,770221473"," 2,770840576"," 9,648703041",116872951," 1224,736039003"," 4,75185883",168144," 2336,24417303"," 6,021425132"," 20,23880597"," 13,041188738"," 6,604785512"," 43,833159541"," 1702,306220765",43149," 2,418189924"," 18,126433785",92576183,3836," 11143,016730862"," 0,46172364"," 86,134254432",50026," 8,369402985"," 30467,401199166"," 1680,827103677",JUNGLE," 14067,519378912",69533,8308,236993525,85159571," 52994,974284436",330411," 3,361132211"," 5492,44536374"," 5,193668753"," 10250,309460761"," 22200,096715328",Lee Sin,4472
" 45,844919786"," 2,577102561"," 11,384887839",12626025," 653,371383822"," 3,554311774",41234," 4017,188991409"," 1,867498515"," 24,500297089"," 3,759569378"," 24,548838689"," 49,322966507"," 4512,690423163",9643," 1,899484061"," 25,966507177",15690983,836," 9323,222222222"," 0,496732026"," 92,293062201",3143," 12,898395722"," 15102,900717703"," 581,630044223",SUPPORT," 7502,094474153",21708,1683,40842836,14183386," 48220,585596222",77157," 13,119312759"," 4235,490614954"," 5,729649436"," 8427,442661913"," 16965,772727273",Leona,847
" 194,653049959"," 2,344301637"," 10,059549356",64289697," 1417,981854466"," 26,06260394",39960," 3804,34919226"," 4,664366547"," 11,029533536"," 9,607163161"," 41,731936801"," 22,717453098"," 2270,499497012",18751," 1,476772978"," 15,383172257",41607998,1759," 11484,404637041"," 0,485509246"," 400,925525867",16899," 7,468672371"," 36549,003411029"," 2375,90808973",MIDDLE," 17744,879105713",27059,3623,72246102,38369171," 38758,638412017",705228," 2,364636961"," 3852,919950936"," 5,175545128"," 10590,441898979"," 21813,059124503",Lissandra,1864
" 201,75032538"," 2,45938532"," 10,100277067",377499425," 1870,40825115"," 32,964512613",179133," 3139,392786454"," 6,520932755"," 9,714370933"," 13,278047703"," 30,938875306"," 19,780587456"," 1755,473479367",94781," 1,58725644"," 12,462124558",230318919,9056," 12490,179989154"," 0,491106291"," 410,807862191",120246," 6,120227766"," 41685,007177562"," 3344,93584802",ADC," 20471,769251627",112857,18440,349785387,211088664," 37274,657608696",3720276," 1,489721072"," 3690,458921092"," 5,139967462"," 11447,324511931"," 23309,260600707",Lucian,9384
" 121,889851831"," 2,83608712"," 8,48089172",42643533," 937,955058737"," 12,401513212",53521," 4198,024512699"," 2,839809897"," 14,96253844"," 6,0"," 42,921835007"," 31,613112817"," 3246,277416814",15978," 1,522342634"," 20,766095688",36392991,1693," 10174,165781381"," 0,473301649"," 257,531010041",10158," 9,828627341"," 25188,147076196"," 1212,945729158",TOP," 11921,591557171",35157,3577,59616531,32975686," 31643,593949045",436000," 5,268852136"," 3731,163537364"," 4,46687168"," 9218,810735253"," 19477,664500886",Lulu,1884
" 167,154293381"," 3,059700058"," 9,076788831",45713150," 1234,667969564"," 19,478684595",27219," 3616,832819052"," 5,652504472"," 12,173076923"," 11,595412844"," 29,571722446"," 24,971559633"," 1874,421156737",10402," 1,418542839"," 17,603669725",26200117,1090," 11717,404740608"," 0,487477639"," 342,896330275",12639," 8,581395349"," 41938,669724771"," 2382,382218053",MIDDLE," 20444,163685152",19188,2236,30134075,23690809," 26295,004363002",373757," 2,153572276"," 2896,950105749"," 4,652057245"," 10595,173971377"," 21734,687155963",Lux,1146
" 171,706565252"," 2,456866476"," 10,220421394",52107748," 1426,903727381"," 23,237783075",29980," 4159,303001277"," 5,01521217"," 12,001601281"," 9,911392405"," 34,237148787"," 23,71835443"," 2102,313936782",12612," 1,624227977"," 14,602848101",28904742,1264," 11571,153722978"," 0,506004804"," 339,337816456",12528," 7,389111289"," 41224,484177215"," 2823,044100119",MIDDLE," 20859,787029624",18458,2498,39760334,26337789," 32220,692058347",428923," 2,393039591"," 3152,579606724"," 5,048839071"," 10543,550440352"," 20836,858386076",Malzahar,1234
" 167,132177681"," 2,497969838"," 9,965317919",44598888," 1143,340353177"," 18,961322571",30782," 4439,909208561"," 3,627663416"," 11,11664861"," 7,252707581"," 46,071577899"," 22,225270758"," 2778,049576904",13792," 1,261195559"," 17,622382671",30154343,1385," 10889,975803539"," 0,500180571"," 334,14368231",10045," 8,81437342"," 32201,363176895"," 1827,29905355",TOP," 16106,496208017",24407,2769,85385054,27905508," 61694,403179191",462789," 3,064410154"," 6190,911687935"," 4,980859516"," 10077,828819068"," 20148,381227437",Maokai,1384
" 72,261884183"," 1,922267434"," 11,918060201",19210730," 2710,706230848"," 17,080081716",11187," 2181,797842135"," 7,61019879"," 9,668971478"," 15,751341682"," 9,495400341"," 20,012522361"," 1506,974105622",7127," 2,285393258"," 8,756708408",14353767,559," 12406,021607606"," 0,483146067"," 149,56529517",8805," 4,230769231"," 34366,243291592"," 3924,561797753",JUNGLE," 16603,915298185",4895,1157,31482125,13268907," 52645,693979933",83607," 1,270528109"," 4417,303914691"," 6,159896283"," 11468,372515125"," 23736,864042934",Master Yi,598
" 190,279874214"," 2,55269027"," 11,741407529",29643238," 1492,610810811"," 24,684956655",13205," 3484,160554772"," 6,688679245"," 10,381289308"," 12,871406959"," 28,448048895"," 19,97730711"," 1720,151504466",7174," 1,346761856"," 14,833585477",15958460,661," 12545,959119497"," 0,519654088"," 366,166414523",8508," 7,708333333"," 44846,048411498"," 3023,277715451",ADC," 23304,432389937",9805,1272,23240782,14635049," 38037,286415712",242036," 1,552068641"," 3239,58488988"," 5,639937107"," 11505,541666667"," 22140,770045386",Miss Fortune,611
" 155,556053812"," 2,042288557"," 10,914027149",8517767," 1834,667839"," 27,11137163",4271," 3598,549640896"," 5,307174888"," 9,576233184"," 10,52"," 29,310519645"," 18,982222222"," 1983,487536967",2412," 1,669011333"," 11,373333333",5177560,225," 11608,878923767"," 0,504484305"," 308,346666667",2367," 5,737668161"," 37856,742222222"," 3328,552950371",MIDDLE," 19098,132286996",2559,446,7598158,4694915," 34380,805429864",69378," 1,804393747"," 3150,148424544"," 5,408071749"," 10526,715246637"," 20866,288888889",Mordekaiser,221
" 58,220973017"," 2,915354252"," 10,411374014",62081914," 726,617131861"," 4,68456718",111129," 5038,707410113"," 2,518601799"," 22,716475879"," 4,962142569"," 23,116386657"," 44,755940395"," 3585,552714877",25081," 1,827809668"," 24,486105518",49001375,2483," 10016,634300899"," 0,507563369"," 114,706806283",12321," 12,428250204"," 25002,784534837"," 1021,100906265",MIDDLE," 12690,497547016",60799,4892,86511444,44177595," 35911,765877958",284817," 9,019478938"," 3449,282086041"," 5,126941946"," 9030,57951758"," 17792,023761579",Morgana,2409
" 13,684585987"," 3,483051337"," 8,88963039",29244288," 572,907032377"," 0,980844031",104994," 5264,498289829"," 1,415286624"," 26,750063694"," 2,809812848"," 9,669126913"," 53,107738998"," 5647,697929793",17317," 1,917313416"," 27,699038948",35181103,1977," 8963,338343949"," 0,503694268"," 27,168437026",5555," 13,951847134"," 14792,254931715"," 534,034951882",SUPPORT," 7450,774012739",54761,3925,61578238,31372962," 31611,00513347",53712," 18,900810081"," 3555,941444823"," 4,411974522"," 7993,11133758"," 15868,974203338",Nami,1948
" 192,688333333"," 1,900414938"," 9,883280757",10367279," 1877,891443539"," 33,647555297",5446," 4117,267275616"," 4,196666667"," 9,076666667"," 8,897526502"," 45,914614774"," 19,243816254"," 2562,523828435",3133," 1,584982538"," 12,141342756",7060715,283," 11767,858333333"," 0,471666667"," 408,526501767",2518," 5,726666667"," 36633,494699647"," 3017,252328289",TOP," 17278,798333333",3436,600,19844706,6452435," 62601,596214511",115613," 2,162827641"," 6334,090647941"," 5,221666667"," 10754,058333333"," 22800,123674912",Nasus,317
" 127,873509216"," 2,569445465"," 10,107646622",36210289," 960,215130112"," 13,1533829",42357," 4479,808115799"," 2,921214312"," 15,307914709"," 5,692253521"," 43,774093777"," 29,828873239"," 3195,569343066",13615," 1,574609665"," 18,943661972",28266136,1420," 10215,444886158"," 0,513191182"," 249,173239437",8083," 9,721720275"," 25500,203521127"," 1346,10739777",SUPPORT," 13086,479580773",26900,2767,62255125,25829787," 46217,613214551",353826," 5,24025733"," 4572,539478516"," 4,920491507"," 9334,942898446"," 18189,99084507",Nautilus,1347
" 45,284045922"," 3,270174033"," 10,27297668",88239676," 1448,832128659"," 5,90569983",60376," 2540,514093225"," 6,875098971"," 11,95091053"," 12,123211169"," 6,586675496"," 21,073647469"," 1615,894365589",22467," 1,558572977"," 13,521116928",62064151,2865," 12285,065518606"," 0,567102138"," 79,851657941",34733," 7,667854315"," 30799,188830716"," 2277,858330322",MIDDLE," 17466,285827395",38738,5052,145131128,56124859," 66360,826703246",228775," 1,738289235"," 6459,746650643"," 4,447149644"," 11109,433689628"," 19589,828621291",Nidalee,2187
" 61,006864989"," 2,609919861"," 9,865384615",14154262," 1660,464512889"," 8,925343154",8915," 2329,536208032"," 6,95194508"," 10,200228833"," 14,965517241"," 8,775510204"," 21,958128079"," 1632,589697169",4617," 1,492299967"," 14,714285714",10697133,406," 12239,282608696"," 0,464530892"," 131,330049261",6076," 6,835240275"," 34862,714285714"," 2369,310679612",JUNGLE," 16194,80778032",5974,874,25749726,9919615," 55020,782051282",53320," 1,46724819"," 5577,155295647"," 5,282608696"," 11349,673913043"," 24432,549261084",Nocturne,468
" 46,829299363"," 3,099576271"," 8,198511166",8684102," 976,697091144"," 4,752553329",12009," 3465,324022346"," 3,192356688"," 15,298089172"," 6,560209424"," 14,669193935"," 31,437172775"," 3014,665602554",3304," 1,552553329"," 20,248691099",8224518,382," 10477,092993631"," 0,486624204"," 96,232984293",2506," 9,853503185"," 22733,251308901"," 1122,702262443",TOP," 11062,550318471",7735,785,28243736,7554752," 70083,712158809",36761," 4,792098962"," 8548,346246973"," 4,208917197"," 9623,887898089"," 19776,837696335",Nunu,403
" 108,467221644"," 2,645098852"," 10,004149378",51543718," 1524,833822092"," 15,284017595",28634," 2895,063918221"," 6,17551162"," 9,932015262"," 12,389700765"," 17,564086722"," 19,926235212"," 1752,308470007",14466," 1,399511241"," 14,237995825",33682852,1437," 11683,264654873"," 0,498439126"," 217,613778706",17804," 7,096774194"," 35868,975643702"," 2519,243304008",TOP," 17878,500867152",20460,2883,92678506,31198100," 64093,019363762",312711," 1,608290272"," 6406,643578045"," 5,017689906"," 10821,401318071"," 21710,577592206",Olaf,1446
" 191,268509378"," 2,669095325"," 8,975476839",38913370," 1379,872598136"," 24,5741645",21668," 3668,649948147"," 5,235439289"," 10,694965449"," 11,467027027"," 36,533421326"," 23,424864865"," 2051,401055906",9882," 1,374088401"," 17,047567568",23851005,925," 11772,460513327"," 0,456564659"," 418,92972973",10607," 7,783316881"," 42068,508108108"," 2467,713234828",MIDDLE," 19206,994076999",15769,2026,32529683,21759211," 29545,579473206",387510," 2,042801923"," 3291,811677798"," 4,877591313"," 10739,985686081"," 23523,471351351",Orianna,1101
" 137,274656679"," 2,219810178"," 13,438263229",30761737," 1654,493878741"," 21,36746988",16926," 2630,782262892"," 7,299001248"," 10,565543071"," 13,517919075"," 18,807320619"," 19,567630058"," 1456,26024117",9904," 1,644578313"," 11,898265896",18365663,865," 11464,209113608"," 0,539950062"," 254,23583815",11693," 6,424469413"," 35562,701734104"," 2988,89788185",TOP," 19202,083021223",10292,1602,33485161,17028051," 45434,411126187",219914," 1,447532712"," 3380,973445073"," 6,18227216"," 10629,245318352"," 19685,608092486",Pantheon,737
" 135,592150706"," 2,518968233"," 9,546365915",50674281," 1279,742000892"," 17,513321708",42991," 3693,460714286"," 4,307692308"," 13,497959184"," 8,634361233"," 31,476749271"," 27,055380743"," 2300,084402332",15236," 1,743420252"," 15,518565135",34324184,1589," 10776,823861852"," 0,498901099"," 271,781623663",13720," 7,742229199"," 31890,674008811"," 2055,001459913",TOP," 15910,292307692",24659,3185,79655901,31557158," 49909,712406015",431861," 3,13345481"," 5228,137372014"," 4,783673469"," 9908,05588697"," 19859,759597231",Poppy,1596
" 161,734933036"," 2,223710085"," 12,446386946",36907673," 1737,121704394"," 25,728273413",19280," 2956,871735299"," 6,965401786"," 10,758928571"," 13,364025696"," 23,219756449"," 20,642398287"," 1567,751642365",10679," 1,711495783"," 12,061027837",21129914,934," 11791,246651786"," 0,521205357"," 310,309421842",12482," 6,286272321"," 39515,709850107"," 3276,313626276",ADC," 20595,799665179",11265,1792,35810880,19568676," 41737,622377622",289829," 1,544624259"," 3353,39263976"," 5,959263393"," 10920,020089286"," 20951,473233405",Quinn,858
" 108,15913371"," 2,821671827"," 9,537401575",16425333," 1081,445326817"," 11,694665038",13130," 4267,428682775"," 3,624293785"," 12,36346516"," 6,94765343"," 29,842816316"," 23,700361011"," 2759,666406859",4845," 1,33679495"," 17,729241877",11522625,554," 10849,929378531"," 0,52165725"," 207,337545126",3849," 9,248587571"," 29648,615523466"," 1672,300244349",TOP," 15466,415254237",9822,1062,30721504,10621956," 60475,401574803",114865," 3,411275656"," 6340,867698658"," 4,562146893"," 10001,84180791"," 19173,205776173",Rammus,508
" 47,332202009"," 3,774422166"," 8,369299553",105197755," 1144,915807761"," 5,089915034",79817," 2806,470894248"," 5,088786316"," 10,835867499"," 9,345300424"," 9,301275211"," 19,899526303"," 2092,21115676",28079," 1,165245701"," 17,077536774",85285156,4011," 11578,218300299"," 0,544528917"," 86,923211169",37484," 9,299212598"," 26227,313637497"," 1535,778489883",TOP," 14281,53068151",68498,7366,261952632,78424443," 78078,280774963",348649," 2,129361861"," 9329,12966986"," 3,811973934"," 10646,815503665"," 19552,341810022",Rek'Sai,3355
" 197,625602202"," 1,926035139"," 10,837549933",25126543," 2013,762662989"," 36,001755266",15395," 3263,187402597"," 5,299380592"," 10,595320028"," 10,968660969"," 37,292207792"," 21,93019943"," 2085,944285714",8139," 1,930165496"," 11,361823362",17404530,702," 11978,341362698"," 0,483138334"," 409,045584046",7700," 5,489332416"," 35792,796296296"," 3150,268681043",TOP," 17292,871988988",7976,1453,44998668,16061771," 59918,332889481",287150," 1,999350649"," 5528,771102101"," 5,601514109"," 11054,212663455"," 22880,015669516",Renekton,751
" 70,521613833"," 2,379680227"," 11,140924464",30204278," 1949,416044042"," 12,028607943",15836," 2263,510041966"," 7,691066282"," 9,127377522"," 15,735849057"," 9,169289568"," 18,674528302"," 1486,020683453",9882," 1,55682265"," 11,995283019",21309379,848," 12282,062824207"," 0,488760807"," 144,286556604",13344," 5,862824207"," 35618,252358491"," 2969,354895792",JUNGLE," 17408,805763689",10172,1735,45451094,19829460," 51241,368658399",122355," 1,1867506"," 4599,382108885"," 5,695677233"," 11429,083573487"," 23383,797169811",Rengar,887
" 185,668408675"," 2,004932012"," 11,595403528",64180811," 2321,056613986"," 38,45816194",40100," 2565,077774669"," 6,538019336"," 10,478181343"," 12,79192229"," 28,398265457"," 20,501022495"," 1713,913992247",21695," 2,1703832"," 9,445807771",46576332,1956," 12170,45518683"," 0,511105304"," 363,268404908",25021," 4,827802456"," 32812,275562372"," 3473,739499892",MIDDLE," 16770,528089888",18476,3827,81904857,42883842," 43775,979155532",710553," 1,602653771"," 3775,287255128"," 5,668931278"," 11205,602822054"," 21924,254601227",Riven,1871
" 159,841050757"," 2,366469554"," 11,074336283",49135352," 1444,756643774"," 21,439414751",27173," 3818,117336234"," 5,729741763"," 12,09839715"," 11,531362007"," 27,896728573"," 24,348566308"," 1879,901313233",12514," 1,622753061"," 15,004480287",26223606,1116," 11675,692787177"," 0,496883348"," 321,687275986",12869," 7,455476402"," 44028,093189964"," 2934,329770081",TOP," 21876,82635797",16745,2246,49366300,24192450," 43686,991150442",359003," 2,111508276"," 3944,885727985"," 5,571682992"," 10771,349065004"," 21677,822580645",Rumble,1130
